"index","inputs","targets"
"2469","[winogrande]:
<sentence>Lindsey had watery eyes but not Patricia because _ was cutting onions in the kitchen.</sentence>
<option1>Lindsey</option1>
<option2>Patricia</option2>","1"
"2470","[winogrande]:
<sentence>Monica sent Sarah a care package of homemade maple syrup, because _ lived in Vermont.</sentence>
<option1>Monica</option1>
<option2>Sarah</option2>","1"
"2471","[winogrande]:
<sentence>Monica sent Sarah a care package of homemade maple syrup, because _ lived in California.</sentence>
<option1>Monica</option1>
<option2>Sarah</option2>","2"
"2472","[winogrande]:
<sentence>So _ turned off the fan because Christine was hot while Victoria was cold for some reason.</sentence>
<option1>Christine</option1>
<option2>Victoria</option2>","2"
"2473","[winogrande]:
<sentence>So _ turned on the fan because Christine was hot while Victoria was cold for some reason.</sentence>
<option1>Christine</option1>
<option2>Victoria</option2>","1"
"2474","[winogrande]:
<sentence>In Japan, a superhighway was scheduled to be built over the span of ten years, but the budget ran out. The _ was never realized.</sentence>
<option1>superhighway</option1>
<option2>budget</option2>","1"
"2475","[winogrande]:
<sentence>In Japan, a superhighway was scheduled to be built over the span of ten years, but the budget ran out. The _ was not enough.</sentence>
<option1>superhighway</option1>
<option2>budget</option2>","2"
"2476","[winogrande]:
<sentence>The teacher did not know what was the worst injuries between a broken hand or foot. She said that with the _ , you couldn't write.</sentence>
<option1>hand</option1>
<option2>foot</option2>","1"
"2477","[winogrande]:
<sentence>The teacher did not know what was  the worst injuries  between a broken hand or foot. She said that with the _ , you couldn't walk.</sentence>
<option1>hand</option1>
<option2>foot</option2>","2"
"2478","[winogrande]:
<sentence>Brett didn't believe Craig that essential oils worked, until _ proved that they were indeed effective.</sentence>
<option1>Brett</option1>
<option2>Craig</option2>","2"
"2479","[winogrande]:
<sentence>Brett didn't believe Craig that essential oils worked, until _ learned that they were indeed effective.</sentence>
<option1>Brett</option1>
<option2>Craig</option2>","1"
"2480","[winogrande]:
<sentence>Lawrence knew how to mix soap and water better than Jeffrey because _ had a lot of chores that involved walking the dog.</sentence>
<option1>Lawrence</option1>
<option2>Jeffrey</option2>","2"
"2481","[winogrande]:
<sentence>Lawrence knew how to mix soap and water better than Jeffrey because _ had a lot of chores that involved cleaning.</sentence>
<option1>Lawrence</option1>
<option2>Jeffrey</option2>","1"
"2482","[winogrande]:
<sentence>Aaron was always committing all sorts of crimes but Hunter was law abiding. _ often needs the services of a lawyer.</sentence>
<option1>Aaron</option1>
<option2>Hunter</option2>","1"
"2483","[winogrande]:
<sentence>Aaron was always committing all sorts of crimes but Hunter was law abiding. _ rarely need the services of a lawyer.</sentence>
<option1>Aaron</option1>
<option2>Hunter</option2>","2"
"2484","[winogrande]:
<sentence>Megan took Erin's dog for a groom, although _ did not like for the animal.</sentence>
<option1>Megan</option1>
<option2>Erin</option2>","1"
"2485","[winogrande]:
<sentence>Megan took Erin's dog for a groom, knowing _ cared very much for the animal.</sentence>
<option1>Megan</option1>
<option2>Erin</option2>","2"
"2486","[winogrande]:
<sentence>The tattoo would not work on his arm, but was great on his chest, as the _ was too narrow for the artwork.</sentence>
<option1>arm</option1>
<option2>chest</option2>","1"
"2487","[winogrande]:
<sentence>The tattoo would not work on his arm, but was great on his chest, as the _ was wide enough for the artwork.</sentence>
<option1>arm</option1>
<option2>chest</option2>","2"
"2488","[winogrande]:
<sentence>Amy's handwriting was meticulous, while Cynthia's handwriting was often sloppy, because _ was careless about their work.</sentence>
<option1>Amy</option1>
<option2>Cynthia</option2>","1"
"2489","[winogrande]:
<sentence>Amy's handwriting was meticulous, while Cynthia's handwriting was often sloppy, because _ was careful about their work.</sentence>
<option1>Amy</option1>
<option2>Cynthia</option2>","2"
"2490","[winogrande]:
<sentence>Kevin was worried Kenneth would win the cross country race, because _ was currently behind.</sentence>
<option1>Kevin</option1>
<option2>Kenneth</option2>","1"
"2491","[winogrande]:
<sentence>Kevin was worried Kenneth would win the cross country race, because _ was currently ahead.</sentence>
<option1>Kevin</option1>
<option2>Kenneth</option2>","2"
"2492","[winogrande]:
<sentence>Quinn felt he was more brave when using the sword and not the gun, because the _ required distant engagement.</sentence>
<option1>sword</option1>
<option2>gun</option2>","2"
"2493","[winogrande]:
<sentence>Quinn felt he was more brave when using the sword and not the gun, because the _ required closer engagement.</sentence>
<option1>sword</option1>
<option2>gun</option2>","1"
"2494","[winogrande]:
<sentence>Christine was in the lead in the video game while Monica was in last because _ got a head start.</sentence>
<option1>Christine</option1>
<option2>Monica</option2>","1"
"2495","[winogrande]:
<sentence>Christine was in the lead in the video game while Monica was in last because _ was slow to start.</sentence>
<option1>Christine</option1>
<option2>Monica</option2>","2"
"2496","[winogrande]:
<sentence>At the park, Rachel wanted to feed the birds with bird food. Samantha said this was a waste of money. _ didn't care that they wouldn't feed the birds.</sentence>
<option1>Rachel</option1>
<option2>Samantha</option2>","2"
"2497","[winogrande]:
<sentence>At the park, Rachel wanted to feed the birds with bird food. Samantha said this was a waste of money. _ was sad they wouldn't feed the birds.</sentence>
<option1>Rachel</option1>
<option2>Samantha</option2>","1"
"2498","[winogrande]:
<sentence>Erin was intuitive and compassionate, while Jessica was egotistical and selfish. _ was an excellent friend to have.</sentence>
<option1>Erin</option1>
<option2>Jessica</option2>","1"
"2499","[winogrande]:
<sentence>Erin was intuitive and compassionate, while Jessica was egotistical and selfish. _ was an awful friend to have.</sentence>
<option1>Erin</option1>
<option2>Jessica</option2>","2"
"2500","[winogrande]:
<sentence>Jennifer has the phone ringer set louder than Patricia because _ is hard of hearing.</sentence>
<option1>Jennifer</option1>
<option2>Patricia</option2>","1"
"2501","[winogrande]:
<sentence>Jennifer has the phone ringer set softer than Patricia because _ is hard of hearing.</sentence>
<option1>Jennifer</option1>
<option2>Patricia</option2>","2"
"2502","[winogrande]:
<sentence>Practicing for hours on the piano suited Donald but not Lawrence because _ had no desire to play music.</sentence>
<option1>Donald</option1>
<option2>Lawrence</option2>","2"
"2503","[winogrande]:
<sentence>Practicing for hours on the piano suited Donald but not Lawrence because _ had a desire to play music.</sentence>
<option1>Donald</option1>
<option2>Lawrence</option2>","1"
"2504","[winogrande]:
<sentence>I could not forgive the hurt and regret he made me feel as much as I love him because the _ is too weak.</sentence>
<option1>regret</option1>
<option2>love</option2>","2"
"2505","[winogrande]:
<sentence>I could not forgive the hurt and regret he made me feel as much as I love him because the _ is too strong.</sentence>
<option1>regret</option1>
<option2>love</option2>","1"
"2506","[winogrande]:
<sentence>Neil was looking for a soulmate and Dennis was looking for a friend. _ fell in love with a friend that day.</sentence>
<option1>Neil</option1>
<option2>Dennis</option2>","1"
"2507","[winogrande]:
<sentence>Neil was looking for a soulmate and Dennis was looking for a friend. _ made a new friend that day.</sentence>
<option1>Neil</option1>
<option2>Dennis</option2>","2"
"2508","[winogrande]:
<sentence>Monica was always surprising Lindsey with gifts, so _ headed to the store to buy a return present.</sentence>
<option1>Monica</option1>
<option2>Lindsey</option2>","2"
"2509","[winogrande]:
<sentence>Monica was always surprising Lindsey with gifts, so _ headed to the store to buy another present.</sentence>
<option1>Monica</option1>
<option2>Lindsey</option2>","1"
"2510","[winogrande]:
<sentence>Learning to face your obstacles was a lesson Victoria learned in life earlier than Patricia, _ was the youngest of the two.</sentence>
<option1>Victoria</option1>
<option2>Patricia</option2>","2"
"2511","[winogrande]:
<sentence>Learning to face your obstacles was a lesson Victoria learned in life earlier than Patricia, _ was the oldest of the two.</sentence>
<option1>Victoria</option1>
<option2>Patricia</option2>","1"
"2512","[winogrande]:
<sentence>When he wanted to transition a firefighter, they told him he was too short and weak. The _ issue was easier to resolve.</sentence>
<option1>short</option1>
<option2>weak</option2>","2"
"2513","[winogrande]:
<sentence>When he wanted to transition a firefighter, they told him he was too short and weak. The _ issue was harder to resolve.</sentence>
<option1>short</option1>
<option2>weak</option2>","1"
"2514","[winogrande]:
<sentence>She always spray the room with an aromatizante after he smokes a cigarette there, because the _ smells nice.</sentence>
<option1>aromatizante</option1>
<option2>cigarette</option2>","1"
"2515","[winogrande]:
<sentence>She always spray the room with an aromatizante after he smokes a cigarette there, because the _ smells bad.</sentence>
<option1>aromatizante</option1>
<option2>cigarette</option2>","2"
"2516","[winogrande]:
<sentence>Sara told her husband he should use the sheet to hang himself and not the scarf, because the _ was shorter.</sentence>
<option1>sheet</option1>
<option2>scarf</option2>","2"
"2517","[winogrande]:
<sentence>Sara told her husband he should use the sheet to hang himself and not the scarf, because the _ was longer.</sentence>
<option1>sheet</option1>
<option2>scarf</option2>","1"
"2518","[winogrande]:
<sentence>The elastic band could stretch between the chairs but not around the beds, as the _ were close to each other.</sentence>
<option1>chairs</option1>
<option2>beds</option2>","1"
"2519","[winogrande]:
<sentence>The elastic band could stretch between the chairs but not around the beds, as the _ were far from each other.</sentence>
<option1>chairs</option1>
<option2>beds</option2>","2"
"2520","[winogrande]:
<sentence>Rachel but not Angela bought toothpaste that would eradicate bacteria because _ had a mild case of gum disease.</sentence>
<option1>Rachel</option1>
<option2>Angela</option2>","1"
"2521","[winogrande]:
<sentence>Rachel but not Angela bought toothpaste that would eradicate bacteria because _ did not have a mild case of gum disease.</sentence>
<option1>Rachel</option1>
<option2>Angela</option2>","2"
"2522","[winogrande]:
<sentence>Paul served the chocolate milk in a glass instead of the plastic cup, because the _ was unbroken.</sentence>
<option1>cup</option1>
<option2>glass</option2>","2"
"2523","[winogrande]:
<sentence>Paul served the chocolate milk in a glass instead of the plastic cup, because the _ was cracked.</sentence>
<option1>cup</option1>
<option2>glass</option2>","1"
"2524","[winogrande]:
<sentence>Adam was more likely to go to the market than Jason because _ had plenty of groceries.</sentence>
<option1>Adam</option1>
<option2>Jason</option2>","2"
"2525","[winogrande]:
<sentence>Adam was more likely to go to the market than Jason because _ was nearly out of groceries.</sentence>
<option1>Adam</option1>
<option2>Jason</option2>","1"
"2526","[winogrande]:
<sentence>They chose to dye the shirt instead of paint it during the festival, since the _ was more vibrant.</sentence>
<option1>dye</option1>
<option2>paint</option2>","1"
