"index","inputs","targets"
"8024","[winogrande]:
<sentence>Emily called Carrie to tell her that her young children were sick and therefore she couldn't go to the movies with her.  _ was understanding.</sentence>
<option1>Emily</option1>
<option2>Carrie</option2>","2"
"8025","[winogrande]:
<sentence>Emily called Carrie to tell her that her young children were sick and therefore she couldn't go to the movies with her.  _ was apologetic.</sentence>
<option1>Emily</option1>
<option2>Carrie</option2>","1"
"8026","[winogrande]:
<sentence>Samuel flung the pigeon into the air to free it while Jeffrey sobbed. _ was happy about the situation.</sentence>
<option1>Samuel</option1>
<option2>Jeffrey</option2>","1"
"8027","[winogrande]:
<sentence>Samuel flung the pigeon into the air to free it while Jeffrey sobbed. _ was sad about the situation.</sentence>
<option1>Samuel</option1>
<option2>Jeffrey</option2>","2"
"8028","[winogrande]:
<sentence>The tiles on the floor were filthy, so Kenneth was asked by Derrick to clean them. When he refused, _ did it instead.</sentence>
<option1>Kenneth</option1>
<option2>Derrick</option2>","2"
"8029","[winogrande]:
<sentence>The tiles on the floor were filthy, so Kenneth told Derrick to clean them. When he refused, _ did it instead.</sentence>
<option1>Kenneth</option1>
<option2>Derrick</option2>","1"
"8030","[winogrande]:
<sentence>In middle school, Rebecca is more nervous about the test than Laura because _ is less prepared.</sentence>
<option1>Rebecca</option1>
<option2>Laura</option2>","1"
"8031","[winogrande]:
<sentence>In middle school, Rebecca is more relaxed about the test than Laura because _ is less prepared.</sentence>
<option1>Rebecca</option1>
<option2>Laura</option2>","2"
"8032","[winogrande]:
<sentence>Sarah had fewer ants in their house than Jennifer because _ left pesticide where the ants were.</sentence>
<option1>Sarah</option1>
<option2>Jennifer</option2>","1"
"8033","[winogrande]:
<sentence>Sarah had fewer ants in their house than Jennifer because _ left out food where the ants were.</sentence>
<option1>Sarah</option1>
<option2>Jennifer</option2>","2"
"8034","[winogrande]:
<sentence>When the software malfunctioned Cynthia was able to fix it but Elena couldn't as _ is a computer illiterate.</sentence>
<option1>Cynthia</option1>
<option2>Elena</option2>","2"
"8035","[winogrande]:
<sentence>When the software malfunctioned Cynthia was able to fix it but Elena couldn't as _ is a computer wiz.</sentence>
<option1>Cynthia</option1>
<option2>Elena</option2>","1"
"8036","[winogrande]:
<sentence>Cynthia took out the trash while Maria did the dishes, and _ did their chores indoors.</sentence>
<option1>Cynthia</option1>
<option2>Maria</option2>","2"
"8037","[winogrande]:
<sentence>Cynthia took out the trash while Maria did the dishes, and _ did their chores outdoors.</sentence>
<option1>Cynthia</option1>
<option2>Maria</option2>","1"
"8038","[winogrande]:
<sentence>Logan was a better employee than Eric because _ didn't tend to take a lot of breaks from the job.</sentence>
<option1>Logan</option1>
<option2>Eric</option2>","1"
"8039","[winogrande]:
<sentence>Logan was a better employee than Eric because _ tended to take a lot of breaks from the job.</sentence>
<option1>Logan</option1>
<option2>Eric</option2>","2"
"8040","[winogrande]:
<sentence>Eric recently adopted Adams macaw after an interview in which _ felt they did well.</sentence>
<option1>Eric</option1>
<option2>Adam</option2>","1"
"8041","[winogrande]:
<sentence>Eric recently adopted Adams macaw after an interview in which _ felt comfortable with it.</sentence>
<option1>Eric</option1>
<option2>Adam</option2>","2"
"8042","[winogrande]:
<sentence>The stories that Jessica writes turn out better than Sarah's although _ is more creative.</sentence>
<option1>Jessica</option1>
<option2>Sarah</option2>","2"
"8043","[winogrande]:
<sentence>The stories that Jessica writes turn out better than Sarah's because _ is more creative.</sentence>
<option1>Jessica</option1>
<option2>Sarah</option2>","1"
"8044","[winogrande]:
<sentence>Matthew was effective at verbal communication while Brett was quiet, so _ was a poor public speaker.</sentence>
<option1>Matthew</option1>
<option2>Brett</option2>","2"
"8045","[winogrande]:
<sentence>Matthew was effective at verbal communication while Brett was quiet, so _ was a good public speaker.</sentence>
<option1>Matthew</option1>
<option2>Brett</option2>","1"
"8046","[winogrande]:
<sentence>We went inside a store to cool off in the summer, and my friend wanted a chair but it wouldn't fit through the door since the _ was long.</sentence>
<option1>chair</option1>
<option2>door</option2>","1"
"8047","[winogrande]:
<sentence>We went inside a store to cool off in the summer, and my friend wanted a chair but it wouldn't fit through the door since the _ was short.</sentence>
<option1>chair</option1>
<option2>door</option2>","2"
"8048","[winogrande]:
<sentence>Sarah tried everything they could think of but couldn't rouse Kayla from their deep slumber which meant that _ was awake.</sentence>
<option1>Sarah</option1>
<option2>Kayla</option2>","1"
"8049","[winogrande]:
<sentence>Sarah tried everything they could think of but couldn't rouse Kayla from their deep slumber which meant that _ was asleep.</sentence>
<option1>Sarah</option1>
<option2>Kayla</option2>","2"
"8050","[winogrande]:
<sentence>The living room was dirtier than the bedroom, because nobody partied at the _ .</sentence>
<option1>living room</option1>
<option2>bedroom</option2>","2"
"8051","[winogrande]:
<sentence>The living room was dirtier than the bedroom, because everyone partied at the _ .</sentence>
<option1>living room</option1>
<option2>bedroom</option2>","1"
"8052","[winogrande]:
<sentence>John suspect there is no sugar in the tea but there is some in the coffee because the _ is bitter.</sentence>
<option1>coffee</option1>
<option2>tea</option2>","2"
"8053","[winogrande]:
<sentence>John suspect there is no sugar in the tea but there is some in the coffee because the _ is sweet.</sentence>
<option1>coffee</option1>
<option2>tea</option2>","1"
"8054","[winogrande]:
<sentence>Erin needed Maria's help changing their iPhone and MacBook password because _ was an expert at technology.</sentence>
<option1>Erin</option1>
<option2>Maria</option2>","2"
"8055","[winogrande]:
<sentence>Erin needed Maria's help changing their iPhone and MacBook password because _ was unsure of technology.</sentence>
<option1>Erin</option1>
<option2>Maria</option2>","1"
"8056","[winogrande]:
<sentence>Brett sold their favorite action figure to Ryan, because _ wanted to increase their collection.</sentence>
<option1>Brett</option1>
<option2>Ryan</option2>","2"
"8057","[winogrande]:
<sentence>Brett sold their favorite action figure to Ryan, because _ wanted to increase their bank account.</sentence>
<option1>Brett</option1>
<option2>Ryan</option2>","1"
"8058","[winogrande]:
<sentence>Megan knew how to make their own costume for Halloween. Tanya did not, however. This is because _ was very good with a needle.</sentence>
<option1>Megan</option1>
<option2>Tanya</option2>","1"
"8059","[winogrande]:
<sentence>Megan knew how to make their own costume for Halloween. Tanya did not, however. This is because _ was very poor with a needle.</sentence>
<option1>Megan</option1>
<option2>Tanya</option2>","2"
"8060","[winogrande]:
<sentence>Her anxiety was high at the airport but lower at the train station, since the _ was so peaceful.</sentence>
<option1>airport</option1>
<option2>train station</option2>","2"
"8061","[winogrande]:
<sentence>Her anxiety was high at the airport but lower at the train station, since the _ was so noisy.</sentence>
<option1>airport</option1>
<option2>train station</option2>","1"
"8062","[winogrande]:
<sentence>Megan decided to sing a song at the talent show that Mary was judging. _ was happy when she won first place.</sentence>
<option1>Megan</option1>
<option2>Mary</option2>","1"
"8063","[winogrande]:
<sentence>Megan decided to sing a song at the talent show that Mary was judging. _ was happy to decide who won first place.</sentence>
<option1>Megan</option1>
<option2>Mary</option2>","2"
"8064","[winogrande]:
<sentence>Sarah had to authorize the purchase for Jessica, because _ was not a teenager under the age of 18.</sentence>
<option1>Sarah</option1>
<option2>Jessica</option2>","2"
"8065","[winogrande]:
<sentence>Sarah had to authorize the purchase for Jessica, because _ was still a teenager under the age of 18.</sentence>
<option1>Sarah</option1>
<option2>Jessica</option2>","1"
"8066","[winogrande]:
<sentence>Robert is going to look good at Prom while Justin is not going to look good at Prom. _ looks good at Prom.</sentence>
<option1>Robert</option1>
<option2>Justin</option2>","1"
"8067","[winogrande]:
<sentence>Robert is going to look good at Prom while Justin is not going to look good at Prom. _ does not look good at Prom.</sentence>
<option1>Robert</option1>
<option2>Justin</option2>","2"
"8068","[winogrande]:
<sentence>The practice was a lot less fun than the game, because the _ was very fun.</sentence>
<option1>practice</option1>
<option2>game</option2>","2"
"8069","[winogrande]:
<sentence>The practice was a lot less fun than the game, because the _ was very tiring.</sentence>
<option1>practice</option1>
<option2>game</option2>","1"
"8070","[winogrande]:
<sentence>Emily ended up getting caught in the police sting, but Felicia escaped, because _ realized it was a trap.</sentence>
<option1>Emily</option1>
<option2>Felicia</option2>","2"
"8071","[winogrande]:
<sentence>Emily ended up getting caught in the police sting, but Felicia escaped, because _ didn't realize it was a trap.</sentence>
<option1>Emily</option1>
<option2>Felicia</option2>","1"
"8072","[winogrande]:
<sentence>The woman tried to hang the towel on the new rack but the _ was too large.</sentence>
<option1>towel</option1>
<option2>rack</option2>","1"
"8073","[winogrande]:
<sentence>The woman tried to hang the towel on the new rack but the _ was too small.</sentence>
<option1>towel</option1>
<option2>rack</option2>","2"
"8074","[winogrande]:
<sentence>At the train station, Aaron missed their train, while Derrick caught theirs. _ was always early to everything.</sentence>
<option1>Aaron</option1>
<option2>Derrick</option2>","2"
"8075","[winogrande]:
<sentence>At the train station, Aaron missed their train, while Derrick caught theirs. _ was always late to everything.</sentence>
<option1>Aaron</option1>
<option2>Derrick</option2>","1"
"8076","[winogrande]:
<sentence>Erin caught more fish than Jennifer , so _ was happy with their fishing trip.</sentence>
<option1>Erin</option1>
<option2>Jennifer</option2>","1"
"8077","[winogrande]:
<sentence>Erin caught more fish than Jennifer , so _ was disappointed with their fishing trip.</sentence>
<option1>Erin</option1>
<option2>Jennifer</option2>","2"
"8078","[winogrande]:
<sentence>The doctor tried to use the medicine on the snake bite but the _ was too weak.</sentence>
<option1>bite</option1>
<option2>medicine</option2>","2"
"8079","[winogrande]:
<sentence>The doctor tried to use the medicine on the snake bite but the _ was too poisonous.</sentence>
<option1>bite</option1>
<option2>medicine</option2>","1"
"8080","[winogrande]:
<sentence>Jack turned on the fan in the bathroom, but the odor was still there after 30 minutes. The _ was strong.</sentence>
<option1>odor</option1>
<option2>fan</option2>","1"
"8081","[winogrande]:
<sentence>Jack turned on the fan in the bathroom, but the odor was still there after 30 minutes. The _ was weak.</sentence>
<option1>odor</option1>
<option2>fan</option2>","2"
